1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-208.24415619162914,-225.51910532260743,-197.7370305764756,-180.15258403886034,-164.87740813668734,-187.42844922554133,-168.21381387919922,-187.9190979382583,-203.3558858935695,-177.89828085099168,-181.8000094199497,-162.1553305186682,-150.62059871721885,-162.7797949691305,-117.30649359755884,-178.20669033691752,-154.64395330191775,-169.56631591779217,-160.58406115273004,-150.64700783724166,-164.30323084803908,-146.6714314876034,-137.34755045531588,-106.94744507198759,-136.14655642383383,-156.28058482033367,-143.7430032503563,-139.1110392916541,-146.60390854658647,-139.13326693344305
-233.28229256475532,-237.2054729859891,-189.5793578644462,-211.674522997938,-185.49941493178764,-160.06654349064354,-175.15947358935088,-126.6714852786969,-172.12541606145592,-163.55604613613943,-181.61110157273274,-159.133058424887,-155.68337102422512,-150.64642290484463,-164.55432748649028,-144.82104380204467,-156.25110767136405,-164.2513489398652,-127.06207734993097,-165.4004419690661,-170.30613670487818,-165.21815827264055,-157.05978987756924,-143.77251290525146,-130.11339901898307,-113.17225941914559,-170.69972581751722,-143.19856842919378,-158.3261094487762,-140.45514957963553
-229.28750106690896,-197.07745119611124,-192.5272041207655,-214.1115949362964,-215.1678998253398,-205.63397590056945,-189.12714050835777,-196.7801133892774,-182.82911348255126,-194.77264432617858,-195.66132976217767,-171.54484203465302,-187.4534116824099,-164.4142958787879,-145.65160819127527,-133.58039351807918,-161.87450655715,-173.93930503306433,-167.85469426825165,-157.8065840795708,-139.93209324484621,-154.8694982826913,-145.20192842450365,-150.77588875862438,-129.833695253559,-137.40384420696472,-175.20048882999902,-174.94039681914467,-152.20463895657326,-151.6631209286677
-204.97437274861934,-200.36563785319953,-211.72410236673733,-170.97658234144816,-129.75021252539042,-142.34582688961473,-202.87432031805687,-180.98992971843188,-154.96919089367282,-164.03487497310462,-141.88385029754102,-196.81090943474968,-159.1618005285315,-167.9830436567001,-168.35112352020235,-171.27061345326354,-161.53367028081487,-184.93643612055828,-176.59370067168686,-157.1437325902335,-165.02670361152727,-128.3486984186058,-167.96301526290443,-138.67207461165484,-142.51715310287815,-129.250309079492,-152.44435068895118,-147.42680765290203,-153.49529554718492,-99.7706034361412
-226.79918422932352,-220.49201978017115,-201.44556161215095,-154.56918053510577,-212.49392720658292,-202.21663615864964,-196.22872834452858,-181.6155788370993,-170.64106942764525,-169.47134717447494,-180.1754540592105,-177.36184712792127,-154.0248244555103,-183.5589764084525,-144.17760711058116,-146.48704652805455,-153.4703463650848,-171.69725903240672,-141.65069059476323,-164.27188927071603,-146.50970256779124,-141.51776089631693,-164.39301719623987,-147.03463089378917,-151.2045418902565,-146.56445667501043,-152.4092734573137,-119.72725397301893,-134.46985229933986,-159.3136212343781
-200.60645522857948,-193.16672337379822,-204.9060037869549,-190.6209038621453,-186.33595651782477,-185.50574926505888,-185.77931039080744,-184.12675747669053,-198.5926117502057,-161.4545720608902,-159.64647476425654,-177.2198074480781,-185.77996988347462,-172.5770829234565,-161.64670344935595,-133.93434152718328,-183.87019326703356,-164.0159044006168,-113.4750440677255,-160.47737345060656,-179.14427449104767,-131.29285144936063,-161.60315148747625,-145.07217079035513,-146.96125190467959,-164.2921607051331,-162.89181298670073,-147.42480983380554,-158.4887788071667,-158.56494432678556
-223.55014110032627,-169.07707445997121,-142.86462771960157,-185.99207056149123,-180.26934627793415,-132.81174759226124,-174.09170699496158,-171.3827077910153,-187.57191759377585,-140.03938367249512,-180.32142523029285,-176.51087506131879,-157.67738222602404,-186.6996641894719,-159.27417332363675,-137.26819228444262,-157.12246239413764,-127.24376724904444,-171.4197363782246,-176.06531976204272,-148.24350762344255,-164.5319539657086,-140.2944950747808,-140.85152016289166,-162.90138011173562,-160.2236328187209,-148.14023040833254,-158.3876409582279,-155.92742410903202,-121.9785045380903
-225.5049881344198,-210.72324341953177,-202.57096618946224,-195.67028831057897,-197.06616033091944,-212.2202533302121,-153.68906874446105,-221.33276672681959,-153.59280524524945,-154.12818533348766,-164.58580097959745,-167.63013909289816,-168.51665556305042,-157.39677750219778,-193.98108124216088,-141.0895263720033,-177.71744510546333,-158.19775487868748,-154.48593596983764,-137.759888607318,-159.05879349424225,-146.45396581390193,-153.18794757260105,-162.96460257537393,-180.82326272247462,-171.79373756900395,-150.77919941491828,-127.06896924724072,-159.84299989477424,-148.64080415674445
-219.07393286499453,-192.1900917227669,-210.24601083896755,-159.79998475728272,-126.67402079508933,-192.6838431154695,-174.52270691407776,-166.93568268042807,-177.0641349323779,-175.95736866650904,-122.11554641137123,-169.85962123876507,-162.27565678680628,-132.8554229622718,-179.65056673642061,-152.78555848573265,-151.6766045469194,-102.65101568899877,-179.65783990670894,-126.74947701112637,-167.01920553701675,-150.19773693028165,-185.41286720165834,-127.88914561542872,-149.34817209000016,-153.5083971861607,-164.9597575317654,-163.7259157668424,-156.95484105069883,-152.21903568758106
-191.99438957661812,-166.76909312170093,-157.76390254936507,-163.70633828251758,-203.04344487080013,-174.45842489161313,-166.83227573228663,-211.0394345168822,-170.4693281505028,-167.54378330528968,-157.12631630261856,-182.98851024275285,-121.50038377700355,-158.80303225513342,-139.981667937685,-160.93677110245883,-170.89722334637895,-139.35790938498243,-163.00723871684673,-136.58397475633151,-164.9664844328689,-174.32229946508858,-162.99603195642212,-137.84374433503893,-158.0519378715588,-134.26036711195633,-153.55232869343712,-166.60973117834467,-156.57853392577178,-164.34058260250848
-225.2136330916832,-192.50874987909765,-182.8018812912775,-189.35706881489233,-224.2314327876378,-146.2869475915717,-145.79370057744293,-178.0039643623672,-200.13669887106786,-168.37560709845323,-188.7237640406361,-142.3258653762206,-148.6371221647586,-168.24382526453002,-159.63797040044486,-138.20871291083787,-144.8480375042057,-162.77312101194929,-164.97895883957767,-167.77789120894442,-162.65215947116994,-160.79375244326377,-158.98828757088086,-152.07562898531475,-162.20092488077168,-105.49377293987277,-169.25115479776153,-146.76010500435672,-145.81491992772192,-154.73427145889426
-228.59430210166204,-208.66414066466845,-192.67931172852505,-182.65079291496573,-191.09438791842328,-165.20847908622076,-141.06329005334973,-177.1721103317322,-176.61461054922032,-138.469942145794,-151.38173936286012,-162.68915849126637,-172.2254583071048,-192.31789584986828,-146.50102975154857,-129.07435224625493,-134.87716327057942,-149.94949443625504,-143.0011186851455,-158.21212246737,-155.6378663730569,-142.4970447252719,-159.3205561252822,-142.90846949701776,-119.95505449597307,-168.19222311494738,-175.279924198324,-155.70119855418898,-166.4698850007948,-152.0466905623039
-226.47298974686979,-178.32534348750957,-214.93706651087044,-212.16995820282528,-216.0903038882673,-209.88726337975166,-198.8028764360214,-180.00136104187834,-155.8405152154628,-169.05297799087276,-141.949622587981,-152.36759849876765,-188.042889854763,-190.4845929351941,-158.75679184009203,-158.3629914804369,-173.58210785118726,-149.43861315122828,-134.67732726974626,-138.05945090510107,-104.53245340413095,-149.85357687938972,-157.41369499517296,-174.04241798469602,-150.16461651740207,-132.92145453096347,-131.4241359208925,-139.4929651494485,-132.5366055158351,-141.41170406315305
-190.3901307021379,-184.60193728766976,-173.74553992179602,-191.0049490228027,-205.4308591160542,-149.90850276014103,-189.14551091131955,-182.96879355302872,-119.89330876391664,-144.12738491814628,-159.27971326315668,-167.25292679131434,-174.88248218607583,-170.34613554563967,-173.54973223886986,-155.7103271529682,-155.2873667694865,-154.86200250698363,-132.5142723618577,-144.15650473304797,-161.29631865757145,-126.06054861680319,-131.8312537222294,-171.7770333715604,-142.68938485355548,-153.91842309012407,-138.26579139513902,-161.99960123460713,-136.46952169958928,-166.33122895771095
-235.68388525457834,-180.26199228667295,-204.57960472237903,-199.5507276500534,-171.26492313844022,-157.7735510554766,-186.4839761463844,-190.19678444337524,-165.0557036878712,-198.0444119443286,-197.07883263043786,-158.7381460361952,-151.69611984247172,-189.2960024831191,-149.78756656036418,-173.41755412764562,-168.48983713528347,-179.8563052846589,-146.6008542561552,-150.8269214619621,-159.26324896751115,-174.1447083860743,-157.56717092231298,-132.0065444371112,-141.0142784548072,-128.6060202648134,-144.63745223187763,-151.3034516898048,-155.24788825245582,-138.6630242900997
-215.77665458139916,-163.47695000135005,-212.45613741442543,-200.32196993458322,-189.47340544566603,-179.76813153148532,-169.64279432973908,-143.24215393730648,-190.79805905339106,-141.17511498988569,-136.23625079636304,-152.7768584121038,-166.13765797852741,-132.28584929149477,-159.6633567580646,-192.10430048148763,-176.7944145158695,-153.46275727335893,-150.348665363714,-161.9124563155283,-127.61805448857275,-149.96036163006445,-163.81701829658644,-121.85475747970241,-159.38646381863663,-144.45703229427312,-144.50802376429732,-136.90905487888654,-148.64272788542976,-158.94915657836967
-220.80455582645456,-229.9229376380663,-183.41149633747898,-201.72176219237107,-217.97272395398122,-173.23633987624038,-203.7282455827106,-152.5770664499063,-185.42761239203506,-198.1839516788245,-129.61460648997715,-188.29120172165696,-163.1761949370001,-123.5090054520917,-181.38863695260628,-149.66592157579527,-167.71299459331422,-185.49745744802027,-146.2920015618675,-162.79369043300275,-152.88043591725253,-138.19420916312896,-155.8138314524463,-156.85055324763843,-157.54775548805762,-136.9122933892604,-162.77287354558638,-143.54220549833093,-118.73449318058066,-163.7234064553466
-204.5942292524641,-197.13952436155725,-220.38950590936886,-190.81526238627836,-172.69761721691202,-135.78537349819305,-185.3886531639324,-152.78341877613062,-193.93604765889813,-203.9728144574621,-180.81594036751025,-180.90221533571759,-154.522624653695,-131.19572856987838,-175.14507139498645,-138.86954815063916,-157.4937872160688,-170.4279785290492,-119.73516305931524,-152.95542385705707,-124.02841924764739,-147.47255951773948,-171.66591238778906,-164.74917357476087,-137.28576079293313,-144.7037010707864,-129.72206390451473,-143.98588586216482,-167.12687797156715,-114.67212242730533
-209.678670227968,-178.9248053132985,-178.44960268651914,-204.54729132533564,-210.9185245905608,-208.3789972904402,-216.33454464178092,-129.36887827800876,-206.25629234756502,-177.39426739611233,-171.48950912820163,-161.52781132680155,-192.09260000829838,-138.84489458808255,-179.99196913126224,-141.44893071017776,-104.04992847619657,-151.24087895092495,-168.29056476899362,-159.11514208459724,-156.45623528962858,-152.41198089364877,-144.5747593237871,-146.6576670750511,-158.91887638172858,-164.5044615433019,-133.4143887280461,-155.70173768088654,-139.79978058117834,-163.2400898469737
-233.8725239966431,-231.8948596326401,-220.01488481314382,-203.217168372445,-204.67277664261167,-183.34687646083194,-147.1366617247252,-199.23189340803148,-183.0875296876438,-180.81172694436853,-177.2265178862227,-172.87572976221128,-167.94257913378496,-184.31682092848635,-162.10926829445916,-184.8120768136953,-166.7534150259354,-154.9035811086378,-137.27446885042838,-151.57039624357094,-157.55452775490446,-136.33518589576187,-117.92488560195564,-163.36257745295518,-163.9025897048302,-153.27566814650336,-161.85171974269838,-153.66734149377876,-151.69245850613063,-104.45151791869364
-182.13723286506155,-161.4136949192908,-202.53819614782537,-231.68366230278482,-207.38817805523487,-207.1424947258693,-202.97948566011328,-188.66511058218188,-168.26866310347967,-198.01393557637545,-175.4683035886262,-174.17916380060834,-157.77535976174156,-191.8603204530773,-182.87451297145063,-176.78014312759223,-137.90981779124198,-178.5878614527961,-164.1290984355244,-161.9683028380235,-152.07357504214312,-143.90455608725733,-152.128380242811,-135.2235358216477,-151.6344327232452,-118.45410353781065,-171.43692750786366,-125.07173031688858,-142.1204049046306,-144.30409032375616
-166.4082298861807,-176.2565500877393,-216.1930587900011,-176.18290867718133,-206.27565558113457,-173.54135499349087,-194.63449170683106,-194.367368893721,-194.75882032116917,-163.37980134733215,-192.79186004529004,-140.64944248858285,-181.88390905246447,-169.99793136463822,-172.28137953719957,-139.47236580517318,-132.71736535232668,-160.24141049556545,-184.88618375057513,-150.85387398507606,-153.61442186315318,-171.18137236577027,-155.32130697733083,-149.4726747435793,-150.87503739917662,-159.1662545472166,-150.32319295314124,-155.87047749170154,-152.0008911631913,-157.88895231334087
-225.58562941848703,-200.89227800633353,-219.89524792844432,-206.85803373902166,-173.5554119866214,-199.15744076646482,-219.0339260311521,-189.8458697015331,-159.2965058054367,-178.07348399006182,-183.6914392872155,-112.7948254953906,-185.63188801682998,-175.96493294816239,-193.10673459013853,-144.79233810847927,-160.65753406918543,-155.81975628938847,-141.11904147739065,-163.7028986316029,-123.7737680875029,-158.99980304480187,-146.26656669606083,-160.46624394537307,-164.2281337246396,-157.98384079954096,-141.63733335228687,-151.77305425670357,-142.81833764229503,-163.22253206922412
-207.19968206620638,-195.15564781504852,-213.02650249887523,-200.30464396527663,-143.59646432597037,-193.58792920136108,-173.9941183318235,-180.0002804553447,-192.74365271175057,-185.99583873917842,-162.40712297040716,-158.12574699748453,-117.7537941735118,-146.31131389083495,-159.00230084933068,-160.12021442263182,-147.32620361761016,-179.83347216595908,-158.96678094467566,-170.03346457637258,-157.6553708826972,-137.45598829731713,-152.0408724470266,-127.79251346738572,-160.18691803315235,-177.1808444561414,-147.75506476646422,-146.02227716906964,-140.02545921253065,-156.16915523044412
-230.31320434482666,-206.0560356198286,-195.69714486781058,-175.09504781508122,-209.897025592465,-186.61282936517668,-188.84594259000008,-141.67639465390906,-174.8488020843249,-179.45200356562154,-171.4581059346422,-193.52856773039053,-113.72760523741464,-166.4904649001505,-169.15931646108882,-176.98390769053276,-141.4976973513758,-122.3993216511018,-181.57047337083975,-153.487951582954,-158.83022652824909,-124.48138388647035,-148.5632086890002,-154.5416866083531,-155.46279628615594,-171.9760190779454,-140.91694849218098,-150.77867668864164,-143.68496736984724,-144.3464637443543
-171.63993680936343,-217.12537234567304,-184.66577494257456,-187.14109959789076,-214.57016925308105,-171.4320257911167,-189.19397286225657,-174.8376995506022,-130.62297858113658,-143.7990076640731,-154.6995615477944,-195.4198027385534,-183.432938017944,-159.93291936518295,-169.72623750751697,-158.3187515175161,-168.4875571648059,-164.60710715355398,-179.69892974897306,-143.47284660939923,-162.00515666771182,-146.4224701341135,-131.77432086823788,-156.0492783198804,-152.67938291575987,-176.0235521982255,-136.9105786562939,-152.77506937651515,-170.12861834338838,-139.2671854376059
-208.0790264290126,-206.83733604652647,-210.29358489328794,-207.3660248342104,-177.85692090206268,-118.94873934723381,-203.54662780992686,-175.20949067114282,-161.62536171909906,-188.55410249375296,-170.47687914573876,-193.3016491343129,-161.13375684735274,-179.68090127691028,-173.82190738865768,-177.9427671530276,-175.31629559276038,-163.35732543804096,-147.4110860905332,-148.77154910071553,-161.72454532418925,-109.90178350980443,-146.54612509176255,-166.94529249782354,-155.91045636272412,-163.69430990305244,-136.65218585321128,-131.26427215646694,-142.66800275333068,-161.2379125438302
-235.22348726962855,-230.69391709619123,-235.63600638303154,-216.87624257145615,-139.36004949803333,-183.71828739763387,-164.021100680176,-139.298151201377,-195.64809944221318,-200.14680244701555,-169.9054609673888,-178.00201692965408,-181.04489809444513,-130.8736984443761,-139.32010266501044,-177.6028683053924,-171.69372444422066,-171.6886059589748,-158.3240514935952,-131.77079840372596,-157.1596425657842,-166.9360593199257,-164.92412871227583,-173.05323011863155,-134.60085101479953,-138.42328184601297,-146.9488017792933,-137.85457069302186,-154.24661701574036,-135.82715661864836
-234.81683767323605,-223.32606217645957,-199.06393837017657,-194.7343844214446,-196.96285020175293,-183.62756850894795,-133.605093549619,-168.33128619667104,-194.89971617440625,-162.0014352737097,-194.34701520206582,-169.3514319696943,-193.89759775348563,-160.12037306467045,-183.18266861881074,-148.43196821116658,-180.5735551074676,-65.09540308104008,-154.892866006537,-138.69461287560182,-162.60533139614287,-143.01902691703245,-123.05460328015225,-142.20593617984363,-143.16055967080854,-139.61385994261053,-140.1916224539893,-133.01982235817314,-147.16908064996346,-140.30550740802093
-226.3704985228053,-220.06748220652992,-182.010747145198,-183.91836556004947,-205.90800579159006,-146.58255388156437,-182.46928188581444,-146.7949236831305,-112.59303094025675,-161.1439234176376,-172.7746800776035,-181.792106343646,-190.65221819963588,-171.85851745984104,-157.1534151170034,-154.050208545441,-108.50176273354771,-133.3642795969892,-126.37729834637184,-171.03334237483782,-145.13527616168997,-165.51828252699025,-168.0690221550476,-142.02024773554146,-171.6256816294516,-122.23455462621506,-112.97537893474342,-158.2930549114595,-151.4036289565406,-148.40964062670824
